n,k_cap_mean,k_cap_sd,radius,simulation_rounds,population_density,replicate,network_density,network_is_connected,network_num_components,network_largest_component_size,network_avg_shortest_path,network_diameter,network_clustering_coef,network_modularity,network_assortativity
1000,50,25.0,10.0,100000,1e-05,29,0.04275475475475476,True,1,1000,2.2875775775775775,4,0.1617665598293613,0.395565844797465,0.07053346334577212
1000,50,25.0,10.0,100000,1e-05,30,0.04233033033033033,True,1,1000,2.296034034034034,4,0.16485919078654734,0.3983994208443151,0.06303071727749728
1000,50,25.0,10.0,100000,1e-05,31,0.04267067067067067,True,1,1000,2.2922702702702704,4,0.16734957481661145,0.36047371624409535,0.06199952336518914
1000,50,25.0,10.0,100000,1e-05,32,0.042996996996996995,True,1,1000,2.2854154154154154,4,0.1685215251907707,0.3471966084992967,0.06628150175340826
1000,50,25.0,10.0,100000,1e-05,33,0.04216616616616617,True,1,1000,2.2971611611611613,4,0.16707510334837464,0.3678568192766222,0.0549025615119738
1000,50,25.0,10.0,100000,1e-05,34,0.04224224224224224,True,1,1000,2.3025785785785784,4,0.16710030816212748,0.3606509815592642,0.07580203888048194
1000,50,25.0,10.0,100000,1e-05,35,0.04164964964964965,True,1,1000,2.3067647647647647,4,0.16485273928127558,0.3403026735629538,0.06669196550903789
1000,50,25.0,10.0,100000,1e-05,36,0.04255055055055055,True,1,1000,2.300818818818819,4,0.1708821999781874,0.4085553484930006,0.047190531265539605
1000,50,25.0,10.0,100000,1e-05,37,0.04271871871871872,True,1,1000,2.295977977977978,4,0.16951662158219294,0.3783662387793761,0.0642646485183633
1000,50,25.0,10.0,100000,1e-05,38,0.042522522522522525,True,1,1000,2.2946846846846847,4,0.16814305043999575,0.3654236390405056,0.07252239040633206
1000,50,25.0,10.0,100000,1e-05,39,0.043215215215215215,True,1,1000,2.2826146146146145,4,0.1623774604559604,0.36208533251968184,0.06156420208749921
1000,50,25.0,10.0,100000,1e-05,40,0.042702702702702704,True,1,1000,2.2894334334334334,4,0.1679992954111674,0.3636566202656929,0.051789700404628373
1000,50,25.0,10.0,100000,1e-05,41,0.042376376376376375,True,1,1000,2.302836836836837,4,0.1686207850041134,0.3268191570810916,0.06768319985706119
1000,50,25.0,10.0,100000,1e-05,42,0.04223423423423423,True,1,1000,2.30227027027027,4,0.16763945199441876,0.3818517687584244,0.06283864118194186
1000,50,25.0,10.0,100000,1e-05,43,0.042498498498498495,True,1,1000,2.296222222222222,4,0.16673678239730555,0.35674944235154293,0.06756814525156438
1000,50,25.0,10.0,100000,1e-05,44,0.043147147147147145,True,1,1000,2.288322322322322,4,0.16959734445016805,0.3781613815090754,0.06721153007566046
1000,50,25.0,10.0,100000,1e-05,45,0.04317117117117117,True,1,1000,2.2897757757757757,4,0.1710076519244999,0.3611205163641553,0.0536137894935465
1000,50,25.0,10.0,100000,1e-05,46,0.042656656656656654,True,1,1000,2.2925585585585586,4,0.16946159738914174,0.3547087129561365,0.05043493846165866
1000,50,25.0,10.0,100000,1e-05,47,0.04263263263263263,True,1,1000,2.3005205205205206,4,0.175460777690876,0.3846531938415182,0.06875771540522752
1000,50,25.0,10.0,100000,1e-05,48,0.04212412412412413,True,1,1000,2.300704704704705,4,0.16726196972502744,0.3904728443925275,0.06488934538997015
1000,50,25.0,10.0,100000,1e-05,49,0.04308908908908909,True,1,1000,2.2881381381381383,4,0.1687300375862803,0.39252024194161544,0.08164280183380877
1000,50,25.0,10.0,100000,3.1622776601683795e-05,0,0.043093093093093095,True,1,1000,2.290912912912913,4,0.1717304928782886,0.3828873894035107,0.0617740792122063
1000,50,25.0,10.0,100000,3.1622776601683795e-05,1,0.04284084084084084,True,1,1000,2.2905665665665667,4,0.16861069114320673,0.35676076841673393,0.049145112015274876
1000,50,25.0,10.0,100000,3.1622776601683795e-05,2,0.043015015015015014,True,1,1000,2.2904104104104106,4,0.16985986437537892,0.3872326417582275,0.07169478785092652
1000,50,25.0,10.0,100000,3.1622776601683795e-05,3,0.04207607607607607,True,1,1000,2.2957517517517516,4,0.16485207037072003,0.38889943064531474,0.05709761649210665
1000,50,25.0,10.0,100000,3.1622776601683795e-05,4,0.04272472472472472,True,1,1000,2.2917297297297297,4,0.1655092363175029,0.3683425888830807,0.07286647591481603
1000,50,25.0,10.0,100000,3.1622776601683795e-05,5,0.043125125125125126,True,1,1000,2.2805305305305303,4,0.16554744627959705,0.3482762391304598,0.053628155190567794
1000,50,25.0,10.0,100000,3.1622776601683795e-05,6,0.04331131131131131,True,1,1000,2.2846646646646644,4,0.16859822736232663,0.3733740827050823,0.07572574383561465
1000,50,25.0,10.0,100000,3.1622776601683795e-05,7,0.04148148148148148,True,1,1000,2.3135935935935934,4,0.16696502071048105,0.39259734383618317,0.06631546307092849
1000,50,25.0,10.0,100000,3.1622776601683795e-05,8,0.043237237237237235,True,1,1000,2.2936396396396397,4,0.16859526601525204,0.3796281880069274,0.0573420309434357
1000,50,25.0,10.0,100000,3.1622776601683795e-05,9,0.04401801801801802,True,1,1000,2.2744644644644643,4,0.16705196936841832,0.3541749808542911,0.05592012435835309
